Score	Bval	Edges
-2187.8475	1.3913116891e-008	0->3
-2187.8629	1.38102549095e-008	0->3
-2187.8680	1.37079161887e-008	0->3
-2187.8828	1.3607080928e-008	0->3
-2187.8905	1.35070191171e-008	0->3
-2187.8929	1.34071971666e-008	0->3
-2187.8968	1.33077637636e-008	0->3
-2187.9106	1.32096931169e-008	0->3
-2187.9155	1.31121018409e-008	0->3
-2187.9186	1.30148126295e-008	0->3
-2187.9244	1.29180860622e-008	0->3
-2187.9280	1.28217070845e-008	0->3
-2187.9310	1.27256168105e-008	0->3
-2187.9443	1.2630796076e-008	0->3
-2187.9635	1.25377785336e-008	0->3
-2187.9688	1.244525268e-008	0->3
-2187.9692	1.23527638294e-008	0->3
-2187.9704	1.22603858988e-008	0->3
-2187.9831	1.21691737495e-008	0->3
-2187.9909	1.20786702875e-008	0->3
-2187.9948	1.19885191017e-008	0->3
-2187.9959	1.18984670276e-008	0->3
-2187.9995	1.18087385582e-008	0->3
-2188.0068	1.17196627216e-008	0->3
-2188.0119	1.16310400152e-008	0->3
-2188.0321	1.15441895279e-008	0->3
-2188.0331	1.14574258477e-008	0->3
-2188.0379	1.13710776352e-008	0->3
-2188.0383	1.1284763955e-008	0->3
-2188.0456	1.11990780705e-008	0->3
-2188.0530	1.11140239213e-008	0->3
-2188.0550	1.10291397103e-008	0->3
-2188.0701	1.09455276223e-008	0->3
-2188.0844	1.08631026787e-008	0->3
-2188.0900	1.07811380249e-008	0->3
-2188.0938	1.06994842457e-008	0->3
-2188.0974	1.06181238916e-008	0->3
-2188.1039	1.05372906648e-008	0->3
-2188.1044	1.04564978445e-008	0->3
-2188.1084	1.037602755e-008	0->3
-2188.1090	1.02956055232e-008	0->3
-2188.1197	1.02160394248e-008	0->3
-2188.1241	1.0136822648e-008	0->3
-2188.1242	1.00576137926e-008	0->3
-2188.1475	9.98022916864e-009	0->3
-2188.1484	9.90291415953e-009	0->3
-2188.1515	9.82583845583e-009	0->3
-2188.1606	9.74946095938e-009	0->3
-2188.1633	9.67328940402e-009	0->3
-2188.1641	9.59717876153e-009	0->3
-2188.1797	9.5222462319e-009	0->3
-2188.1902	9.44809637759e-009	0->3
-2188.1923	9.37410207459e-009	0->3
-2188.2065	9.30115106577e-009	0->3
-2188.2113	9.22854938275e-009	0->3
-2188.2236	9.15683523092e-009	0->3
-2188.2305	9.08561420349e-009	0->3
-2188.2400	9.01506657214e-009	0->3
-2188.2411	8.94459650051e-009	0->3
-2188.2445	8.87436562027e-009	0->3
-2188.2465	8.80427506143e-009	0->3
-2188.2467	8.73419851929e-009	0->3
-2188.2512	8.66443661313e-009	0->3
-2188.2761	8.59639033028e-009	0->3
-2188.2916	8.52939063283e-009	0->3
-2188.2919	8.46241103227e-009	0->3
-2188.3211	8.39735895722e-009	0->3
-2188.3227	8.33241088227e-009	0->3
-2188.3328	8.26811548132e-009	0->3
-2188.3360	8.20402549682e-009	0->3
-2188.3522	8.1409654054e-009	0->3
-2188.3596	8.07837023633e-009	0->3
-2188.3676	8.0162738309e-009	0->3
-2188.3715	7.95441912981e-009	0->3
-2188.3836	7.89330836075e-009	0->3
-2188.3853	7.83230139174e-009	0->3
-2188.3934	7.77178658323e-009	0->3
-2188.3955	7.71139872248e-009	0->3
-2188.4007	7.65132406358e-009	0->3
-2188.4066	7.59160280162e-009	0->3
-2188.4217	7.53277655633e-009	0->3
-2188.4242	7.47409719298e-009	0->3
-2188.4281	7.41564623346e-009	0->3
-2188.4342	7.35755073953e-009	0->3
-2188.4533	7.30055433977e-009	0->3
-2188.4536	7.24357503636e-009	0->3
-2188.4629	7.18712318403e-009	0->3
-2188.4796	7.13160624934e-009	0->3
-2188.4863	7.07646003481e-009	0->3
-2188.4926	7.02166014936e-009	0->3
-2188.4941	6.96694240211e-009	0->3
-2188.4957	6.91231213325e-009	0->3
-2188.5123	6.85858124138e-009	0->3
-2188.5258	6.80557084228e-009	0->3
-2188.5261	6.75257634391e-009	0->3
-2188.5309	6.69983560962e-009	0->3
-2188.5491	6.64804607452e-009	0->3
-2188.5528	6.59644780664e-009	0->3
-2188.5705	6.54575479296e-009	0->3
-2188.5733	6.49520352119e-009	0->3
-2188.5837	6.44517525829e-009	0->3
-2188.5863	6.39527689993e-009	0->3
-2188.5989	6.34600331653e-009	0->3
-2188.6041	6.29698529073e-009	0->3
-2188.6064	6.24807987685e-009	0->3
-2188.6090	6.19930145188e-009	0->3
-2188.6180	6.15096006313e-009	0->3
-2188.6199	6.10271043581e-009	0->3
-2188.6211	6.05451867332e-009	0->3
-2188.6252	6.00652409256e-009	0->3
-2188.6332	5.9589119367e-009	0->3
-2188.6334	5.91130930233e-009	0->3
-2188.6379	5.86392039855e-009	0->3
-2188.6435	5.81679613096e-009	0->3
-2188.6481	5.76988813719e-009	0->3
-2188.6486	5.72300359156e-009	0->3
-2188.6523	5.67629219821e-009	0->3
-2188.6543	5.62967413429e-009	0->3
-2188.6662	5.5836075376e-009	0->3
-2188.6667	5.53756396844e-009	0->3
-2188.6898	5.49257181513e-009	0->3
-2188.7045	5.44823620903e-009	0->3
-2188.7074	5.40402898993e-009	0->3
-2188.7114	5.35999824652e-009	0->3
-2188.7205	5.3163663653e-009	0->3
-2188.7249	5.27292604262e-009	0->3
-2188.7269	5.22957251377e-009	0->3
-2188.7291	5.18631425783e-009	0->3
-2188.7302	5.14310355982e-009	0->3
-2188.7314	5.09994468355e-009	0->3
-2188.7330	5.05685480626e-009	0->3
-2188.7351	5.01385532277e-009	0->3
-2188.7584	4.97184614538e-009	0->3
-2188.7641	4.93007573915e-009	0->3
-2188.7694	4.88852613045e-009	0->3
-2188.7702	4.84700974814e-009	0->3
-2188.7731	4.80561358894e-009	0->3
-2188.7903	4.7649233553e-009	0->3
-2188.8031	4.7247506375e-009	0->3
-2188.8093	4.68482622001e-009	0->3
-2188.8138	4.64508105878e-009	0->3
-2188.8167	4.60545099154e-009	0->3
-2188.8334	4.56647725085e-009	0->3
-2188.8343	4.52753857074e-009	0->3
-2188.8353	4.48863880986e-009	0->3
-2188.8360	4.44976626927e-009	0->3
-2188.8366	4.41091704522e-009	0->3
-2188.8389	4.3721570717e-009	0->3
-2188.8484	4.33376357442e-009	0->3
-2188.8528	4.29553863741e-009	0->3
-2188.8694	4.25794299675e-009	0->3
-2188.8755	4.22057599146e-009	0->3
-2188.8762	4.18323513391e-009	0->3
-2188.8813	4.14608422994e-009	0->3
-2188.8925	4.10934709467e-009	0->3
-2188.8988	4.07284067583e-009	0->3
-2188.9023	4.03646180612e-009	0->3
-2188.9028	4.00010112129e-009	0->3
-2188.9253	3.96454941671e-009	0->3
-2188.9313	3.92921038371e-009	0->3
-2188.9338	3.89395958795e-009	0->3
-2188.9371	3.85882492809e-009	0->3
-2188.9378	3.82371485388e-009	0->3
-2188.9418	3.78874493946e-009	0->3
-2188.9434	3.75383093217e-009	0->3
-2188.9465	3.71902499072e-009	0->3
-2188.9518	3.68440303276e-009	0->3
-2188.9536	3.64984333828e-009	0->3
-2188.9589	3.61546632564e-009	0->3
-2188.9613	3.5811717189e-009	0->3
-2188.9724	3.54725567738e-009	0->3
-2188.9740	3.51339385813e-009	0->3
-2188.9933	3.48017930578e-009	0->3
-2189.0016	3.44723929329e-009	0->3
-2189.0025	3.41432891348e-009	0->3
-2189.0051	3.38150398952e-009	0->3
-2189.0067	3.34873154344e-009	0->3
-2189.0198	3.31638561661e-009	0->3
-2189.0230	3.2841430313e-009	0->3
-2189.0274	3.25204200172e-009	0->3
-2189.0336	3.22013938282e-009	0->3
-2189.0429	3.18853208291e-009	0->3
-2189.0458	3.15701631139e-009	0->3
-2189.0669	3.12615855616e-009	0->3
-2189.0716	3.09544549209e-009	0->3
-2189.0747	3.0648274911e-009	0->3
-2189.0775	3.0342951006e-009	0->3
-2189.0851	3.00399387672e-009	0->3
-2189.0981	2.97408401935e-009	0->3
-2189.1164	2.94471653454e-009	0->3
-2189.1228	2.91553640146e-009	0->3
-2189.1297	2.88655691825e-009	0->3
-2189.1337	2.85769312146e-009	0->3
-2189.1353	2.82887546981e-009	0->3
-2189.1471	2.80039586804e-009	0->3
-2189.1500	2.77199873747e-009	0->3
-2189.1543	2.74372345241e-009	0->3
-2189.1606	2.7156257417e-009	0->3
-2189.1791	2.68804305992e-009	0->3
-2189.1898	2.66075393949e-009	0->3
-2189.1939	2.6335764754e-009	0->3
-2189.1974	2.60649396617e-009	0->3
-2189.1981	2.57943040806e-009	0->3
-2189.2025	2.55248566801e-009	0->3
-2189.2033	2.52556247514e-009	0->3
-2189.2130	2.49889917472e-009	0->3
-2189.2201	2.47242451327e-009	0->3
-2189.2240	2.44605290193e-009	0->3
-2189.2276	2.4197760577e-009	0->3
-2189.2346	2.3936825091e-009	0->3
-2189.2428	2.36780205272e-009	0->3
-2189.2470	2.34203006632e-009	0->3
-2189.2610	2.31661637381e-009	0->3
-2189.2623	2.29123569765e-009	0->3
-2189.2627	2.26586517172e-009	0->3
-2189.2630	2.2405022558e-009	0->3
-2189.2700	2.21531626036e-009	0->3
-2189.2790	2.19035592189e-009	0->3
-2189.3193	2.1663814857e-009	0->3
-2189.3386	2.14286531961e-009	0->3
-2189.3444	2.11948515249e-009	0->3
-2189.3450	2.09611900927e-009	0->3
-2189.3588	2.0730731041e-009	0->3
-2189.3607	2.05007094458e-009	0->3
-2189.3617	2.02709177572e-009	0->3
-2189.3626	2.00413327881e-009	0->3
-2189.3638	1.98120231557e-009	0->3
-2189.3742	1.95850859853e-009	0->3
-2189.3743	1.93581715075e-009	0->3
-2189.3774	1.91319593754e-009	0->3
-2189.3859	1.89076618976e-009	0->3
-2189.4117	1.86890772819e-009	0->3
-2189.4188	1.84720391205e-009	0->3
-2189.4313	1.82576970506e-009	0->3
-2189.4345	1.80440397789e-009	0->3
-2189.4496	1.78335844962e-009	0->3
-2189.4565	1.76245763566e-009	0->3
-2189.4611	1.74165274465e-009	0->3
-2189.4740	1.72111451309e-009	0->3
-2189.4813	1.7007256647e-009	0->3
-2189.4814	1.68033885509e-009	0->3
-2189.4876	1.66007805268e-009	0->3
-2189.4936	1.63993845112e-009	0->3
-2189.5012	1.61995133036e-009	0->3
-2189.5152	1.60024207967e-009	0->3
-2189.5209	1.58064485214e-009	0->3
-2189.5322	1.5612678268e-009	0->3
-2189.5438	1.54211427628e-009	0->3
-2189.5522	1.52312094175e-009	0->3
-2189.5579	1.50423556126e-009	0->3
-2189.5614	1.48541616406e-009	0->3
-2189.5903	1.46713286353e-009	0->3
-2189.5912	1.44886601057e-009	0->3
-2189.5927	1.43062653735e-009	0->3
-2189.6083	1.41266939203e-009	0->3
-2189.6104	1.39474991715e-009	0->3
-2189.6219	1.37703533583e-009	0->3
-2189.6280	1.35942848454e-009	0->3
-2189.6357	1.3419566854e-009	0->3
-2189.6459	1.3246621928e-009	0->3
-2189.6466	1.30737980211e-009	0->3
-2189.6648	1.29040910591e-009	0->3
-2189.6849	1.2737761154e-009	0->3
-2189.6947	1.25730533207e-009	0->3
-2189.7005	1.24092980279e-009	0->3
-2189.7066	1.22465386018e-009	0->3
-2189.7117	1.20846071358e-009	0->3
-2189.7177	1.19236443495e-009	0->3
-2189.7353	1.17654897241e-009	0->3
-2189.7377	1.16077142146e-009	0->3
-2189.7452	1.1451117595e-009	0->3
-2189.7484	1.12950212837e-009	0->3
-2189.7506	1.11392680069e-009	0->3
-2189.7509	1.0983561449e-009	0->3
-2189.7529	1.0828165993e-009	0->3
-2189.7566	1.06733444378e-009	0->3
-2189.7776	1.05217402349e-009	0->3
-2189.8038	1.03740564799e-009	0->3
-2189.8089	1.02271239947e-009	0->3
-2189.8143	1.00809828065e-009	0->3
-2189.8195	9.93559958014e-010	0->3
-2189.8239	9.79085463467e-010	0->3
-2189.8241	9.64613863531e-010	0->3
-2189.8310	9.50241773928e-010	0->3
-2189.8316	9.35878304993e-010	0->3
-2189.8373	9.21596474939e-010	0->3
-2189.8459	9.07436941992e-010	0->3
-2189.8586	8.93456098036e-010	0->3
-2189.8644	8.79556108272e-010	0->3
-2189.8727	8.65771010959e-010	0->3
-2189.8995	8.5235044768e-010	0->3
-2189.9023	8.38967409419e-010	0->3
-2189.9313	8.25966905708e-010	0->3
-2189.9398	8.13076437962e-010	0->3
-2189.9443	8.00243847001e-010	0->3
-2189.9463	7.87436895574e-010	0->3
-2189.9511	7.74691270213e-010	0->3
-2189.9527	7.61966021548e-010	0->3
-2189.9586	7.49315630801e-010	0->3
-2189.9677	7.36779836406e-010	0->3
-2190.0020	7.24666729233e-010	0->3
-2190.0203	7.12773275958e-010	0->3
-2190.0225	7.0090595952e-010	0->3
-2190.0294	6.89120245712e-010	0->3
-2190.0458	6.77526241296e-010	0->3
-2190.0509	6.65991215779e-010	0->3
-2190.0615	6.54577815779e-010	0->3
-2190.0690	6.43249696077e-010	0->3
-2190.0718	6.31953250746e-010	0->3
-2190.0755	6.20698525034e-010	0->3
-2190.0790	6.09483122007e-010	0->3
-2190.0832	5.98314724891e-010	0->3
-2190.1006	5.87338976977e-010	0->3
-2190.1339	5.76722703009e-010	0->3
-2190.1412	5.66183645658e-010	0->3
-2190.1416	5.55648803086e-010	0->3
-2190.1477	5.45178027452e-010	0->3
-2190.1751	5.34990256204e-010	0->3
-2190.2122	5.25173525902e-010	0->3
